source_id,person_id,source_url,source_type,source_title,date_accessed,fact_supported,source_extract_or_summary,source_quality
src-0219,acc-0281,https://za.linkedin.com/in/pieter-andre-schumyn-5b8008126,LinkedIn,,2026-09-21,Public source used for Pieter Andre Schumyn.,Public source used for Pieter Andre Schumyn.,PRIMARY
src-0220,acc-0282,https://za.linkedin.com/in/ettiennedupreez,LinkedIn,,2026-09-21,Public source used for Ettienne du Preez.,Public source used for Ettienne du Preez.,PRIMARY
src-0221,acc-0283,https://za.linkedin.com/in/lesley-brown-1a93aa68,LinkedIn,,2026-09-21,Public source used for Lesley Brown (Pangolin Photo Safaris).,Public source used for Lesley Brown (Pangolin Photo Safaris).,PRIMARY
src-0222,acc-0284,https://za.linkedin.com/in/zaiba-khan-2396a865,LinkedIn,,2026-09-21,Public source used for Zaiba Khan (PSG Konsult).,Public source used for Zaiba Khan (PSG Konsult).,PRIMARY
src-0223,acc-0285,https://www.signalhire.com/profiles/wynand-nel%27s-email/165337049,Directory,,2026-09-21,Public source used for Wynand Nel (JTC Group).,Public source used for Wynand Nel (JTC Group).,MODERATE
src-0224,acc-0286,https://za.linkedin.com/in/jeanie-wiese-3907343a,LinkedIn,,2026-09-21,Public source used for Jeanie Wiese (Le Roux Fruit Exporters).,Public source used for Jeanie Wiese (Le Roux Fruit Exporters).,PRIMARY
src-0225,acc-0287,https://za.linkedin.com/in/monique-venter-742057b3,LinkedIn,,2026-09-21,"Public source used for Monique Venter ACMA, CGMA.","Public source used for Monique Venter ACMA, CGMA.",PRIMARY
src-0226,acc-0288,https://www.signalhire.com/profiles/sandhya-chavda%27s-email/186780417,Directory,,2026-09-21,Public source used for Sandhya Ramjee (Chavda) (Nimble Group (public directory); LinkedIn also shows Payment24).,Public source used for Sandhya Ramjee (Chavda) (Nimble Group (public directory); LinkedIn also shows Payment24).,MODERATE
src-0227,acc-0288,https://www.saipa.co.za/wp-content/uploads/2018/01/NG-Group-Accountant-January-2018-1.pdf,Other,,2026-09-21,Public source used for Sandhya Ramjee (Chavda) (Nimble Group (public directory); LinkedIn also shows Payment24).,Public source used for Sandhya Ramjee (Chavda) (Nimble Group (public directory); LinkedIn also shows Payment24).,MODERATE
src-0228,acc-0289,https://www.signalhire.com/profiles/yvette-hanekom%27s-email/165295108,Directory,,2026-09-21,"Public source used for Yvette Hanekom (Products, Supply Chain & Functional Finance, Ecowize).","Public source used for Yvette Hanekom (Products, Supply Chain & Functional Finance, Ecowize).",MODERATE
src-0229,acc-0289,https://www.myjobmag.co.za/job/group-financial-accountant-milnerton-century-city-ecowize-group-1,Other,,2026-09-21,"Public source used for Yvette Hanekom (Products, Supply Chain & Functional Finance, Ecowize).","Public source used for Yvette Hanekom (Products, Supply Chain & Functional Finance, Ecowize).",MODERATE
src-0230,acc-0290,https://za.linkedin.com/in/bester-chris-frederick,LinkedIn,,2026-09-21,Public source used for Frederick Bester.,Public source used for Frederick Bester.,PRIMARY
src-0231,acc-0291,https://za.linkedin.com/in/lindsay-karools-48581816b,LinkedIn,,2026-09-21,Public source used for Lindsay Karools (The Building Company).,Public source used for Lindsay Karools (The Building Company).,PRIMARY
src-0232,acc-0292,https://za.linkedin.com/in/elana-beukes-cima-adv-dip-ma-b7764461,LinkedIn,,2026-09-21,Public source used for Elana Beukes.,Public source used for Elana Beukes.,PRIMARY
src-0233,acc-0293,https://za.linkedin.com/in/arjan-van-der-lugt-2b991384,LinkedIn,,2026-09-21,Public source used for Arjan Van der Lugt (The Fruit Farm Group South Africa).,Public source used for Arjan Van der Lugt (The Fruit Farm Group South Africa).,PRIMARY
src-0234,acc-0294,https://za.linkedin.com/in/elizabeth-steyn-54b3911ba,LinkedIn,,2026-09-21,Public source used for Elizabeth Steyn.,Public source used for Elizabeth Steyn.,PRIMARY
src-0235,acc-0295,https://za.linkedin.com/in/barnus-vermeulen-865a2589,LinkedIn,,2026-09-21,Public source used for Barnus Vermeulen (PSG Konsult / PSG Financial Services).,Public source used for Barnus Vermeulen (PSG Konsult / PSG Financial Services).,PRIMARY
src-0236,acc-0295,https://za.linkedin.com/in/mike-smith-49903236,LinkedIn,,2026-09-21,Public source used for Barnus Vermeulen (PSG Konsult / PSG Financial Services).,Public source used for Barnus Vermeulen (PSG Konsult / PSG Financial Services).,PRIMARY
src-0237,acc-0296,https://za.linkedin.com/in/bulelani-m-94b4513a,LinkedIn,,2026-09-21,Public source used for Bulelani M..,Public source used for Bulelani M..,PRIMARY
src-0238,acc-0297,https://za.linkedin.com/in/andrea-haasbroek-83b44985,LinkedIn,,2026-09-21,Public source used for Andrea Haasbroek.,Public source used for Andrea Haasbroek.,PRIMARY
src-0239,acc-0298,https://za.linkedin.com/in/khanya-butshingi-2284b922a,LinkedIn,,2026-09-21,Public source used for Khanya Butshingi (Collinson Group).,Public source used for Khanya Butshingi (Collinson Group).,PRIMARY
src-0240,acc-0299,https://za.linkedin.com/in/beverley-samuels-19041230,LinkedIn,,2026-09-21,Public source used for Beverley Samuels.,Public source used for Beverley Samuels.,PRIMARY
src-0241,acc-0300,https://www.signalhire.com/profiles/zhane-gorridon-aga/239926269,Directory,,2026-09-21,Public source used for Zhané Gorridon (Fraxion).,Public source used for Zhané Gorridon (Fraxion).,MODERATE
src-0242,acc-0301,https://za.linkedin.com/in/lizel-roelofse-29ab3553,LinkedIn,,2026-09-21,Public source used for Lizel Roelofse.,Public source used for Lizel Roelofse.,PRIMARY
src-0243,acc-0302,https://uk.linkedin.com/in/barry-griffin-5b4b691ab,LinkedIn,,2026-09-21,Public source used for Barry Griffin.,Public source used for Barry Griffin.,PRIMARY
src-0244,acc-0303,https://za.linkedin.com/in/tony-isaacs-ab079a36,LinkedIn,,2026-09-21,Public source used for Tony Isaacs (Educor).,Public source used for Tony Isaacs (Educor).,PRIMARY
src-0245,acc-0304,https://za.linkedin.com/in/michelle-kleynhans-9ab9a12aa,LinkedIn,,2026-09-21,Public source used for Michelle Kleynhans.,Public source used for Michelle Kleynhans.,PRIMARY
src-0246,acc-0305,https://za.linkedin.com/in/carlo-van-zyl-7805baa2,LinkedIn,,2026-09-21,Public source used for Carlo Van Zyl (Shoprite Group).,Public source used for Carlo Van Zyl (Shoprite Group).,PRIMARY
src-0247,acc-0306,https://za.linkedin.com/in/linda-mazibuko-44346227,LinkedIn,,2026-09-21,Public source used for Linda Mazibuko.,Public source used for Linda Mazibuko.,PRIMARY
src-0248,acc-0307,https://za.linkedin.com/in/cecilwehmeyer,LinkedIn,,2026-09-21,"Public source used for Cecil Wehmeyer ACMA, CGMA (DataEQ).","Public source used for Cecil Wehmeyer ACMA, CGMA (DataEQ).",PRIMARY
src-0249,acc-0308,https://za.linkedin.com/in/sintu-maguga-3392b53a,LinkedIn,,2026-09-21,Public source used for Sintu Maguga.,Public source used for Sintu Maguga.,PRIMARY
src-0250,acc-0309,https://za.linkedin.com/in/lubabalo-mxhasa-39694163,LinkedIn,,2026-09-21,Public source used for Lubabalo Mxhasa (Apex/Maitland background).,Public source used for Lubabalo Mxhasa (Apex/Maitland background).,PRIMARY
src-0251,acc-0310,https://za.linkedin.com/in/breyton-groenewald-50803258,LinkedIn,,2026-09-21,Public source used for Breyton Groenewald.,Public source used for Breyton Groenewald.,PRIMARY
src-0252,acc-0311,https://za.linkedin.com/in/bea-jansen-van-rensburg-a9697432,LinkedIn,,2026-09-21,Public source used for Bea Jansen van Rensburg.,Public source used for Bea Jansen van Rensburg.,PRIMARY
src-0253,acc-0312,https://za.linkedin.com/in/vernon-morgan-financial-coach,LinkedIn,,2026-09-21,Public source used for Vernon Morgan.,Public source used for Vernon Morgan.,PRIMARY
src-0254,acc-0313,https://za.linkedin.com/in/shandr%C3%A9-whittles-aga-sa-9a14a4143,LinkedIn,,2026-09-21,Public source used for Shandré Whittles (RPF Africa).,Public source used for Shandré Whittles (RPF Africa).,PRIMARY
src-0255,acc-0314,https://za.bold.pro/my/magdamarin-jonck-240925205448,Other,,2026-09-21,Public source used for Magda Marin Jonck.,Public source used for Magda Marin Jonck.,MODERATE
src-0256,acc-0315,https://za.linkedin.com/in/elizabeth-lindeque-bb1ba11b,LinkedIn,,2026-09-21,Public source used for Elizabeth Lindeque.,Public source used for Elizabeth Lindeque.,PRIMARY
src-0257,acc-0316,https://za.linkedin.com/in/lizelle-smith-6b3a7a65,LinkedIn,,2026-09-21,"Public source used for Lizelle Smith (Inventory, Insurance & Fixed Assets).","Public source used for Lizelle Smith (Inventory, Insurance & Fixed Assets).",PRIMARY
src-0258,acc-0317,https://za.linkedin.com/in/dennis-tembo-3554016,LinkedIn,,2026-09-21,Public source used for Dennis Tembo.,Public source used for Dennis Tembo.,PRIMARY
src-0259,acc-0318,https://za.linkedin.com/in/tammy-coetzee-a992952b,LinkedIn,,2026-09-21,Public source used for Tammy Coetzee (Aqunion).,Public source used for Tammy Coetzee (Aqunion).,PRIMARY
src-0260,acc-0319,https://za.linkedin.com/in/ranchell-thomas-0a4080149,LinkedIn,,2026-09-21,Public source used for Ranchell Thomas (Tapestry Home Brands).,Public source used for Ranchell Thomas (Tapestry Home Brands).,PRIMARY
src-0261,acc-0320,https://www.accountingweekly.com/reader-profiles/cindy-leewilson,Other,,2026-09-21,Public source used for Cindy-Lee Wilson (PSG Financial Services).,Public source used for Cindy-Lee Wilson (PSG Financial Services).,MODERATE
src-0262,acc-0321,https://za.linkedin.com/in/maresa-pretorius-0a139918,LinkedIn,,2026-09-21,Public source used for Maresa Pretorius (Hotel Verde Cape Town).,Public source used for Maresa Pretorius (Hotel Verde Cape Town).,PRIMARY
src-0263,acc-0322,https://za.linkedin.com/in/prudence-adams-6ba5b939,LinkedIn,,2026-09-21,Public source used for Prudence Adams.,Public source used for Prudence Adams.,PRIMARY
src-0264,acc-0323,https://za.linkedin.com/in/nontsingiselo-notununu-cima-dip-ma-b74528b9,LinkedIn,,2026-09-21,Public source used for Nontsingiselo Notununu.,Public source used for Nontsingiselo Notununu.,PRIMARY
src-0265,acc-0324,https://za.linkedin.com/in/david-malan-32aa861b,LinkedIn,,2026-09-21,Public source used for David Malan (Watcher Surveillance Solutions).,Public source used for David Malan (Watcher Surveillance Solutions).,PRIMARY
src-0266,acc-0325,https://za.linkedin.com/in/ina-leroux-31864170,LinkedIn,,2026-09-21,Public source used for Ina Leroux (ABS Genetics South Africa).,Public source used for Ina Leroux (ABS Genetics South Africa).,PRIMARY
src-0267,acc-0326,https://za.linkedin.com/in/nkhensani-mahlangu-716576119,LinkedIn,,2026-09-21,Public source used for Nkhensani Mahlangu.,Public source used for Nkhensani Mahlangu.,PRIMARY
src-0268,acc-0327,https://za.linkedin.com/in/chantal-viljoen-5552aa99,LinkedIn,,2026-09-21,Public source used for Chantal Viljoen (TEKCOPAC).,Public source used for Chantal Viljoen (TEKCOPAC).,PRIMARY
src-0269,acc-0328,https://za.linkedin.com/in/kgaogelo-montjane-373050186,LinkedIn,,2026-09-21,Public source used for Kgaogelo Montjane.,Public source used for Kgaogelo Montjane.,PRIMARY
src-0270,acc-0329,https://za.linkedin.com/in/kimnikitaisaacs,LinkedIn,,2026-09-21,Public source used for Kim Isaacs (Providence Hotels).,Public source used for Kim Isaacs (Providence Hotels).,PRIMARY
src-0271,acc-0329,https://za.linkedin.com/company/cado-chartered-accountants-incorporated,Other,,2026-09-21,Public source used for Kim Isaacs (Providence Hotels).,Public source used for Kim Isaacs (Providence Hotels).,MODERATE
src-0272,acc-0330,https://za.linkedin.com/in/chulumanco-beja-25bb421bb,LinkedIn,,2026-09-21,Public source used for Chulumanco Beja (Galbraith Rushby).,Public source used for Chulumanco Beja (Galbraith Rushby).,PRIMARY
src-0273,acc-0331,https://za.linkedin.com/in/liso-mtshambela-80446b121,LinkedIn,,2026-09-21,Public source used for Liso Mtshambela (Novus Holdings).,Public source used for Liso Mtshambela (Novus Holdings).,PRIMARY
src-0274,acc-0331,https://tydeco.com/success_story/novus-holdings-unifies-procurement-workflow/,Other,,2026-09-21,Public source used for Liso Mtshambela (Novus Holdings).,Public source used for Liso Mtshambela (Novus Holdings).,MODERATE
src-0275,acc-0332,https://za.linkedin.com/in/rabia-samuels-3527a823b,LinkedIn,,2026-09-21,Public source used for Rabia Samuels (CADO Chartered Accountants Inc.).,Public source used for Rabia Samuels (CADO Chartered Accountants Inc.).,PRIMARY
src-0276,acc-0333,https://za.linkedin.com/in/maritza-dalton-professional-accountant-sa-91128611a,LinkedIn,,2026-09-21,Public source used for Maritza Dalton (Cecil Kilpin & Co.).,Public source used for Maritza Dalton (Cecil Kilpin & Co.).,PRIMARY
src-0277,acc-0334,https://za.linkedin.com/in/kieran-herbert-671b64149,LinkedIn,,2026-09-21,Public source used for Kieran Herbert (BGC).,Public source used for Kieran Herbert (BGC).,PRIMARY
src-0278,acc-0335,https://za.linkedin.com/in/charmaine-nago-b077113b,LinkedIn,,2026-09-21,Public source used for Charmaine Nago.,Public source used for Charmaine Nago.,PRIMARY
src-0279,acc-0336,https://www.signalhire.com/profiles/jessica-arendse%27s-email/187097430,Directory,,2026-09-21,Public source used for Jessica Arendse (Food Lover's Market Holdings).,Public source used for Jessica Arendse (Food Lover's Market Holdings).,MODERATE
src-0280,acc-0336,https://www.itweb.co.za/content/LPp6VMr4KZLvDKQz,Other,,2026-09-21,Public source used for Jessica Arendse (Food Lover's Market Holdings).,Public source used for Jessica Arendse (Food Lover's Market Holdings).,MODERATE
src-0281,acc-0381,https://www.linkedin.com/in/saadiqa-dangor/,LinkedIn,,2026-09-21,Public source used for Saadiqa Dangor (Atlantis Special Economic Zone).,Public source used for Saadiqa Dangor (Atlantis Special Economic Zone).,PRIMARY
src-0282,acc-0381,https://www.tenderflow.co.za/tenders/annual-license-renewal-and-support-to-sage-300-and-bpm-for-s-d4392031d9a54f728013b8f444b30540/,Other,,2026-09-21,Public source used for Saadiqa Dangor (Atlantis Special Economic Zone).,Public source used for Saadiqa Dangor (Atlantis Special Economic Zone).,MODERATE
src-0283,acc-0338,https://www.sgrow.biz/docs/Peet_Resume.pdf,Other,,2026-09-21,Public source used for Peet Diedericks.,Public source used for Peet Diedericks.,MODERATE
src-0284,acc-0339,https://za.linkedin.com/in/kgomotso-moipolai-014726207,LinkedIn,,2026-09-21,Public source used for Kgomotso Moipolai.,Public source used for Kgomotso Moipolai.,PRIMARY
src-0285,acc-0340,https://za.linkedin.com/in/deon-titus-065660a5,LinkedIn,,2026-09-21,Public source used for Deon Titus (USB Executive Development).,Public source used for Deon Titus (USB Executive Development).,PRIMARY
src-0286,acc-0341,https://za.linkedin.com/in/danie-grobbelaar-a1318b118,LinkedIn,,2026-09-21,Public source used for Danie Grobbelaar (123CONSULTING).,Public source used for Danie Grobbelaar (123CONSULTING).,PRIMARY
src-0287,acc-0342,https://za.linkedin.com/in/annette-van-der-vyver-85711734,LinkedIn,,2026-09-21,Public source used for Annette van der Vyver.,Public source used for Annette van der Vyver.,PRIMARY
src-0288,acc-0151,https://www.signalhire.com/profiles/cheslin-klaasen-professional-accountant%27s-email/190764199,Directory,,2026-09-21,Public source used for Cheslin Klaasen (Advania UK).,Public source used for Cheslin Klaasen (Advania UK).,MODERATE
src-0289,acc-0344,https://za.linkedin.com/in/bukeka-nohashe-5950866b,LinkedIn,,2026-09-21,Public source used for Bukeka Nohashe.,Public source used for Bukeka Nohashe.,PRIMARY
src-0290,acc-0345,https://za.linkedin.com/in/grant-crighton-60348598,LinkedIn,,2026-09-21,Public source used for Grant Crighton.,Public source used for Grant Crighton.,PRIMARY
src-0291,acc-0346,https://uk.linkedin.com/in/robert-gillman-9281b59a,LinkedIn,,2026-09-21,Public source used for Robert Gillman.,Public source used for Robert Gillman.,PRIMARY
src-0292,acc-0347,https://za.linkedin.com/in/theo-naude-b36b847a,LinkedIn,,2026-09-21,Public source used for Theo Naude.,Public source used for Theo Naude.,PRIMARY
src-0293,acc-0348,https://za.linkedin.com/in/marilize-muller-59b0a66a,LinkedIn,,2026-09-21,Public source used for Marilize Muller.,Public source used for Marilize Muller.,PRIMARY
src-0294,acc-0349,https://za.linkedin.com/in/philipwapenaar,LinkedIn,,2026-09-21,Public source used for Philip Wapenaar.,Public source used for Philip Wapenaar.,PRIMARY
src-0295,acc-0350,https://za.linkedin.com/in/claver-bonda-72421535,LinkedIn,,2026-09-21,Public source used for CLAVER BONDA.,Public source used for CLAVER BONDA.,PRIMARY
src-0296,acc-0351,https://za.linkedin.com/in/antonio-roberts,LinkedIn,,2026-09-21,Public source used for Antonio Roberts (KWV).,Public source used for Antonio Roberts (KWV).,PRIMARY
src-0297,acc-0352,https://za.linkedin.com/in/michele-nieuwoudt-96074259,LinkedIn,,2026-09-21,Public source used for Michele Nieuwoudt (PNA / former Management Accountant).,Public source used for Michele Nieuwoudt (PNA / former Management Accountant).,PRIMARY
src-0298,acc-0353,https://za.linkedin.com/in/natasha-abrahams-3146aa45,LinkedIn,,2026-09-21,Public source used for Natasha Abrahams (Cancercare SA).,Public source used for Natasha Abrahams (Cancercare SA).,PRIMARY
src-0299,acc-0354,https://za.linkedin.com/in/monique-harrison-50409aa7,LinkedIn,,2026-09-21,Public source used for Monique Harrison.,Public source used for Monique Harrison.,PRIMARY
src-0300,acc-0355,https://za.linkedin.com/in/cornel-maartens-a7a83655,LinkedIn,,2026-09-21,Public source used for Cornel Maartens.,Public source used for Cornel Maartens.,PRIMARY
src-0301,acc-0356,https://za.linkedin.com/in/jeroen-herweijer-73b70316,LinkedIn,,2026-09-21,Public source used for Jeroen Herweijer.,Public source used for Jeroen Herweijer.,PRIMARY
src-0302,acc-0357,https://za.linkedin.com/in/shaun-mzuvukile-gxekwa-538bb213a,LinkedIn,,2026-09-21,Public source used for Shaun Mzuvukile Gxekwa.,Public source used for Shaun Mzuvukile Gxekwa.,PRIMARY
src-0303,acc-0358,https://za.linkedin.com/in/crystelle-peense,LinkedIn,,2026-09-21,Public source used for Crystelle Peense (Commissions).,Public source used for Crystelle Peense (Commissions).,PRIMARY
src-0304,acc-0359,https://za.linkedin.com/in/john-vertue-99721264,LinkedIn,,2026-09-21,Public source used for John Vertue.,Public source used for John Vertue.,PRIMARY
src-0305,acc-0360,https://za.linkedin.com/in/karen-dannhauser-prinsloo-a96740aa,LinkedIn,,2026-09-21,Public source used for Karen Dannhauser (Prinsloo).,Public source used for Karen Dannhauser (Prinsloo).,PRIMARY
src-0306,acc-0361,https://za.linkedin.com/in/nombulelo-geya-36a2a12b,LinkedIn,,2026-09-21,Public source used for Nombulelo Geya (Simeka Consultants & Actuaries).,Public source used for Nombulelo Geya (Simeka Consultants & Actuaries).,PRIMARY
src-0307,acc-0362,https://za.linkedin.com/in/samantha-carr-2644466a,LinkedIn,,2026-09-21,Public source used for Samantha Carr (University of the Western Cape).,Public source used for Samantha Carr (University of the Western Cape).,PRIMARY
src-0308,acc-0363,https://za.linkedin.com/in/mieshka-morris-55527055,LinkedIn,,2026-09-21,Public source used for Mieshka Morris (Momentum Corporate).,Public source used for Mieshka Morris (Momentum Corporate).,PRIMARY
src-0309,,https://quantumfoods.co.za/governance/,Employer Website,,2026-09-22,"Quantum Foods board: André Hugo Muller CFO, CA(SA); other CA(SA) NEDs listed.","Quantum Foods board: André Hugo Muller CFO, CA(SA); other CA(SA) NEDs listed.",PRIMARY
src-0310,,https://cfo.co.za/profiles/andre-muller/,Company Biography,,2026-09-22,André Muller CFO Quantum Foods; CA(SA); B.Acc Hons Stellenbosch; career history.,André Muller CFO Quantum Foods; CA(SA); B.Acc Hons Stellenbosch; career history.,STRONG
src-0311,,https://www.linkedin.com/in/andre-muller-0651b827/,LinkedIn,,2026-09-22,André Muller LinkedIn — Quantum Foods CFO.,André Muller LinkedIn — Quantum Foods CFO.,STRONG
src-0312,,https://novus.holdings/about/board-members/,Employer Website,,2026-09-22,Novus board bios: Kim Julies CA(SA) PwC articles; Keshree Alwar CA; Craig Wright context.,Novus board bios: Kim Julies CA(SA) PwC articles; Keshree Alwar CA; Craig Wright context.,PRIMARY
src-0313,,https://cfo.co.za/articles/novus-holdings-appoints-kim-julies-as-group-cfo/,News,,2026-09-22,Kim Julies appointed Group CFO effective 1 Jan 2026; Craig Wright resigns CFO 31 Dec 2025.,Kim Julies appointed Group CFO effective 1 Jan 2026; Craig Wright resigns CFO 31 Dec 2025.,STRONG
src-0314,,https://novus.holdings/wp-content/uploads/2024/06/IAR24-Annual-Financial-Statements-v_Final.pdf,Annual Report,,2026-09-22,AFS 2024 supervised by Craig Wright CA(SA).,AFS 2024 supervised by Craig Wright CA(SA).,PRIMARY
src-0315,,https://novus.holdings/novus-holdings-appoints-new-chief-financial-officer-2/,Employer Website,,2026-09-22,Keshree Alwar CA(SA) SAICA 2010; Group CFO from Sep 2021.,Keshree Alwar CA(SA) SAICA 2010; Group CFO from Sep 2021.,PRIMARY
src-0316,,https://www.marketscreener.com/quote/stock/NOVUS-HOLDINGS-LIMITED-22213288/news/Novus-Holdings-Limited-Announces-Chief-Financial-Officer-Changes-44404046/,News,,2026-09-22,Craig Wright CA appointed Group CFO Aug 2023; Keshree to MML CEO.,Craig Wright CA appointed Group CFO Aug 2023; Keshree to MML CEO.,STRONG
src-0317,,https://theorg.com/org/food-lovers-market-holdings/org-chart/yolanda-louw,Company Biography,,2026-09-22,Yolanda Louw CFO FLM; SAICA & CIMA member; NMU degree; KPMG/Andersen path.,Yolanda Louw CFO FLM; SAICA & CIMA member; NMU degree; KPMG/Andersen path.,STRONG
src-0318,,https://www.linkedin.com/in/yolanda-louw-875193a0/,LinkedIn,,2026-09-22,Yolanda Louw — Food Lover's Market Holdings; SAICA education.,Yolanda Louw — Food Lover's Market Holdings; SAICA education.,STRONG
src-0319,,https://za.linkedin.com/in/jp-du-toit-ca-sa-012989a4/,LinkedIn,,2026-09-22,JP du Toit CA(SA) — Group Finance Manager FLM; BAccHons Stellenbosch.,JP du Toit CA(SA) — Group Finance Manager FLM; BAccHons Stellenbosch.,STRONG
src-0320,,https://theorg.com/org/food-lovers-market-holdings,Directory,,2026-09-22,FLM org: Yolanda Louw CFO; Mc Stoman CA Financial Controller; Jp du Toit Ca Group Finance Manager.,FLM org: Yolanda Louw CFO; Mc Stoman CA Financial Controller; Jp du Toit Ca Group Finance Manager.,STRONG
src-0321,,https://www.zoominfo.com/p/Mc-Stoman/8715118211,Directory,,2026-09-22,Mc Stoman Financial Controller FLM; Mazars/KPMG; NWU CTA.,Mc Stoman Financial Controller FLM; Mazars/KPMG; NWU CTA.,STRONG
src-0322,,https://www.tcta.co.za/wp-content/uploads/2026/01/TCTA-CFO-Wins-Award.pdf,Employer Website,,2026-09-22,Andisa Zinja CA(SA) MPhil CFO TCTA; Public Sector CFO of the Year 2025.,Andisa Zinja CA(SA) MPhil CFO TCTA; Public Sector CFO of the Year 2025.,PRIMARY
src-0323,,https://cfo.co.za/articles/trans-caledon-tunnel-authority-cfo-andisa-zinja-is-tunnelling-a-new-vision/,News,,2026-09-22,Andisa Zinja TCTA CFO profile June 2026.,Andisa Zinja TCTA CFO profile June 2026.,STRONG
src-0324,,https://nationalgovernment.co.za/units/management/290/trans-caledon-tunnel-authority-tcta,Directory,,2026-09-22,TCTA management: CFO Andisa Zinja; Financial Controller Wendy Nkambule.,TCTA management: CFO Andisa Zinja; Financial Controller Wendy Nkambule.,STRONG
src-0325,,https://cfo.co.za/articles/cticc-appoints-wayne-de-wet-as-new-cfo/,News,,2026-09-22,Wayne de Wet CA appointed CTICC CFO; BAccSci + Hons.,Wayne de Wet CA appointed CTICC CFO; BAccSci + Hons.,STRONG
src-0326,,https://nationalgovernment.co.za/units/management/194/water-research-commission-wrc,Directory,,2026-09-22,WRC CFO Mr Fazel Ismail.,WRC CFO Mr Fazel Ismail.,STRONG
src-0327,,https://za.linkedin.com/in/fritzgrobbelaar/,LinkedIn,,2026-09-22,Fritz Grobbelaar CFO Premier FMCG; SAICA education.,Fritz Grobbelaar CFO Premier FMCG; SAICA education.,STRONG
src-0328,,https://rocketreach.co/saleh-coovadia-email_240579142,Directory,,2026-09-22,Saleh Coovadia CA(SA) 1997; Finance Manager Tshikululu.,Saleh Coovadia CA(SA) 1997; Finance Manager Tshikululu.,STRONG
src-0329,,https://www.datanyze.com/companies/hisense/371690770,Directory,,2026-09-22,Hisense SA: Phakama Mgole Head of Finance; Aaron Wang listed CFO (verify).,Hisense SA: Phakama Mgole Head of Finance; Aaron Wang listed CFO (verify).,STRONG
src-0330,,https://rocketreach.co/hisense-south-africa-management_b5d91db5f42e5d18,Directory,,2026-09-22,Hisense SA management incl. Phakama Head of Finance; Leandra Malan Financial Accountant.,Hisense SA management incl. Phakama Head of Finance; Leandra Malan Financial Accountant.,STRONG
src-0331,,https://www.ecowize.co.za/about-ecowize-global-hygiene-and-sanitation-solutions/,Employer Website,,2026-09-22,Ecowize about: Duane Moore CFO; Brett Osrin CEO; Charl Groenewald MD CA(SA),Ecowize about: Duane Moore CFO; Brett Osrin CEO; Charl Groenewald MD CA(SA),PRIMARY
src-0332,,https://theorg.com/org/ecowize-group,Directory,,2026-09-22,Ecowize Group org chart: Duane Moore CFO,Ecowize Group org chart: Duane Moore CFO,STRONG
src-0333,,https://www.linkedin.com/in/duanemoore/,LinkedIn,,2026-09-22,Duane Moore — CFO Ecowize,Duane Moore — CFO Ecowize,STRONG
src-0334,,https://rocketreach.co/rms-shopfitting-management_b44d3107fd2e4825,Directory,,2026-09-22,RMS Shopfitting: Andre Tancred Finance Director,RMS Shopfitting: Andre Tancred Finance Director,STRONG
src-0335,,https://www.zoominfo.com/p/Andre-Tancred/-1517558608,Directory,,2026-09-22,Andre Tancred Director Finance RMS; ACMA CIMA; H Cert Tax UNISA,Andre Tancred Director Finance RMS; ACMA CIMA; H Cert Tax UNISA,STRONG
src-0336,,https://www.linkedin.com/in/andre-tancred-b339486/,LinkedIn,,2026-09-22,Andre Tancred Finance Director RMS 2013–present; CIMA ACMA CGMA; BComm Hons Management Accounting Stellenbosch,Andre Tancred Finance Director RMS 2013–present; CIMA ACMA CGMA; BComm Hons Management Accounting Stellenbosch,STRONG
src-0337,,https://provincialgovernment.co.za/units/management/254/western-cape/atlantis-special-economic-zone-company-asezco,Directory,,2026-09-22,ASEZCo management: CFO Waheeda Saib; CEO Matthew Cullinan,ASEZCo management: CFO Waheeda Saib; CEO Matthew Cullinan,STRONG
src-0338,,https://www.wcpp.gov.za/sites/default/files/Atlantis%20Special%20Economic%20Zone%202022_2023%20Annual%20Report%20Final.pdf,Annual Report,,2026-09-22,ASEZ 2022/23 Annual Report: Waheeda Saib CA with 20yrs; Big Four articles; AGSA,ASEZ 2022/23 Annual Report: Waheeda Saib CA with 20yrs; Big Four articles; AGSA,PRIMARY
src-0339,,https://atlantissez.com/meet-the-team/,Employer Website,,2026-09-22,"ASEZ meet team: Waheeda Saib Chartered Accountant; Big Four; AGSA; risk, IFRS/GRAP, PFMA","ASEZ meet team: Waheeda Saib Chartered Accountant; Big Four; AGSA; risk, IFRS/GRAP, PFMA",PRIMARY
src-0340,,https://www.zoominfo.com/p/Saadiqa-Dangor/8624438995,Directory,,2026-09-22,Saadiqa Dangor Financial Controller ASEZ; ex Wesgro Senior Accountant,Saadiqa Dangor Financial Controller ASEZ; ex Wesgro Senior Accountant,STRONG
src-0341,,https://www.itweb.co.za/article/awcape-deploys-sage-300-erp-and-service-manager-for-refsols/nG98YdqLP8pqX2PD,News,,2026-09-22,REFSOLS: Ryan Coldman Financial Manager quoted on Sage 300 ERP deployment 2013,REFSOLS: Ryan Coldman Financial Manager quoted on Sage 300 ERP deployment 2013,STRONG
src-0342,,https://nationalgovernment.co.za/units/management/178/south-african-qualifications-authority-saqa,Directory,,2026-09-22,SAQA management: CFO Innocent Gumbochuma,SAQA management: CFO Innocent Gumbochuma,STRONG
